Instance,Income
179736,-16036.812283825362
179737,55047.43329737394
179738,141113.22196347872
179739,67412.9458671881
179740,148991.8259862868
179741,124577.54865017429
179742,347039.25855815725
179743,255494.46411457824
179744,85708.16940774693
179745,-6086.3004900796805
179746,213745.82411400895
179747,54864.768868071726
179748,492618.899641345
179749,-34037.676290716045
179750,181656.53125567365
179751,163071.00303258217
179752,81711.73096494132
179753,45317.68135306012
179754,401859.15532632306
179755,4005.941435166693
179756,354189.0322753384
179757,51423.11840854352
179758,136019.0234005843
179759,64572.49811504618
179760,78163.19836523017
179761,178037.56829918583
179762,38946.70134461933
179763,1162.2031697612256
179764,322170.57750535756
179765,310100.6785128868
179766,-38175.4683883625
179767,80222.63552819856
179768,111601.28058592143
179769,195985.39794574573
179770,235874.92819023583
179771,61479.641524477454
179772,36002.954358421615
179773,58489.101108825475
179774,77980.33163163322
179775,88807.86786359834
179776,27338.206096658774
179777,77997.60095528385
179778,91588.9045874427
179779,-6306.590076477674
179780,305220.62818718894
179781,69548.57073052239
179782,97470.05278733774
179783,101347.34941184154
179784,11174.527710041206
179785,169971.14972523766
179786,110251.1874443785
179787,69572.00433254195
179788,71090.84242247895
179789,310647.2269366544
179790,174590.4131838983
179791,61828.07208349166
179792,3240.2105365939788
179793,84008.44874881761
179794,140782.29032538424
179795,266313.62874936895
179796,47874.85327585199
179797,261946.64564636067
179798,123023.51170686726
179799,68741.44359345816
179800,89767.097977322
179801,126602.71207607153
179802,139027.30464432098
179803,-7077.45177686942
179804,42742.02938558301
179805,364644.78289891855
179806,102394.94311670726
179807,334547.03111840726
179808,88182.9955128457
179809,4020.878837044991
179810,56043.86449008825
179811,26613.21514908783
179812,98929.08470139618
179813,25964.72594658198
179814,41048.231634447584
179815,127105.30075953779
179816,101544.05868063192
179817,-49820.780533608224
179818,80068.11569229333
179819,148893.10514868918
179820,102862.86595075403
179821,154566.66573278705
179822,148584.56624730327
179823,106132.20579963992
179824,211123.48117523466
179825,22573.872527124302
179826,53847.80840887036
179827,306915.8841671168
179828,192055.38683785254
179829,-3601.12438706588
179830,38121.989636607876
179831,11154.988614628674
179832,106601.62456482148
179833,234248.9121226012
179834,111377.29151111312
179835,79011.03762423835
179836,-8075.244421153155
179837,68588.25581997028
179838,31429.00626547
179839,226983.7351391753
179840,295317.4914378754
179841,-8413.786779030692
179842,146277.4962121448
179843,162091.61460276655
179844,86332.97679804859
179845,-33806.742150953156
179846,79007.20211346791
179847,188042.90214682813
179848,175258.4414808517
179849,-28804.945692000794
179850,40340.912326856575
179851,60932.50514292024
179852,91544.73748346884
179853,59445.50047935016
179854,64736.23140361963
179855,159350.28199085582
179856,6014.180166079954
179857,37019.14926117897
179858,133371.48135240335
179859,204027.3037794865
179860,12171.138332179398
179861,-12197.400403106643
179862,39408.2548255467
179863,202193.33845315033
179864,172383.67073271485
179865,24132.00659891573
179866,3294.4890506718075
179867,328031.34082082275
179868,79525.3953002377
179869,89432.9260089114
179870,242730.77332046718
179871,118035.47593184299
179872,322859.54156942095
179873,45719.38587482
179874,83349.85116358794
179875,56935.693231198005
179876,121854.83939436637
179877,-2280.044853246887
179878,164676.39397280337
179879,67950.1741874995
179880,42376.896860835026
179881,2864.1243313597515
179882,39673.47919219453
179883,55986.62060037488
179884,47062.59449960076
179885,42875.95720975747
179886,-55275.11438413791
179887,84292.97513475775
179888,112729.34592523082
179889,121384.82842936012
179890,2035.4126667422825
179891,8.60889993980527
179892,50429.39756507642
179893,30928.01450827875
179894,210939.2368381113
179895,52153.80363954225
179896,16311.533464493928
179897,46431.64337734156
179898,263893.0434960605
179899,-12835.555389841902
179900,145903.23120915017
179901,27572.18083034578
179902,44227.590445100504
179903,9476.45762216096
179904,7335.559987931745
179905,94967.19796670234
179906,3683.9398453282192
179907,33935.793980924995
179908,31567.91955950804
179909,2487.5271817824105
179910,407837.57628439734
179911,28467.0919202441
179912,115552.10053963412
179913,230849.1824199889
179914,198085.55534326757
179915,126256.95333761652
179916,425783.4591509665
179917,35382.88362949138
179918,224410.87188342767
179919,142960.49249197048
179920,100059.82981088769
179921,30511.919672557735
179922,82495.23397346726
179923,130367.60444476159
179924,345938.9682773441
179925,185607.28947856918
179926,16871.97114610835
179927,49845.59540412383
179928,54929.10381463013
179929,47207.39587905479
179930,221072.48046138562
179931,104154.92943396268
179932,75749.90326898755
179933,137731.81617243792
179934,150609.86285721132
179935,-29584.572649892187
179936,55827.97797924356
179937,119578.71382024197
179938,95293.64537039644
179939,31783.352193481755
179940,340900.7069852856
179941,34345.14714669238
179942,24240.456233665464
179943,95890.05673286546
179944,-54130.83699921309
179945,251476.15497162886
179946,88035.29997291329
179947,15745.896301120578
179948,97923.16727244947
179949,95601.97187193116
179950,153027.20565332385
179951,69964.76221686736
179952,13954.0628359837
179953,30378.306726864714
179954,112542.18268544128
179955,231668.29910967368
179956,118079.6229987148
179957,109025.03370912833
179958,112869.21946879965
179959,47824.05069377954
179960,28521.578119830927
179961,232407.22298633345
179962,363308.3673242393
179963,105009.23441390478
179964,360901.91983419756
179965,51249.122250395885
179966,121766.69628922129
179967,42064.591958018194
179968,96740.4257587344
179969,332187.66078224254
179970,11470.953979463025
179971,311947.73685813975
179972,326441.62234614824
179973,2065.2688908434357
179974,12124.678932887735
179975,51756.90596284607
179976,-8487.842202361324
179977,163809.40047570245
179978,42753.254019708256
179979,40913.51837681036
179980,92047.66426637722
179981,124626.3877559522
179982,58614.71679154871
179983,69802.6037191354
179984,40941.816501435416
179985,53149.888358261785
179986,262560.09729106067
179987,-3167.9673476502066
179988,56218.10700960818
179989,125398.49947533006
179990,187842.70308504396
179991,104451.24807403941
179992,60238.62007858831
179993,162314.0465552468
179994,88855.69545307488
179995,290680.5243801503
179996,28129.875882250257
179997,127092.42841212713
179998,61188.29309094325
179999,77251.69539808197
180000,42409.640871354495
180001,55213.92983421881
180002,220876.95503926877
180003,67089.20074170653
180004,103756.77376705891
180005,18360.020154640777
180006,630814.8021103191
180007,416860.2848609288
180008,32026.589073346055
180009,45848.23912753869
180010,234902.5791560625
180011,471104.1486742918
180012,293524.17509163765
180013,11228.271204126999
180014,25917.472240830597
180015,142978.21747952426
180016,104488.13578277442
180017,35518.97329936689
180018,19689.45316566975
180019,252452.74286797506
180020,131923.30047897523
180021,58318.24232952902
180022,9911.527704702807
180023,94758.92903655313
180024,193025.99950345268
180025,36014.32186822541
180026,83217.52883261506
180027,158155.49727271742
180028,142860.6767108334
180029,97359.09758466069
180030,40519.455832572305
180031,10302.898800239724
180032,21966.98654902447
180033,332116.61941631703
180034,42343.17785955692
180035,118952.94190257805
180036,63307.99982260476
180037,73087.36905480537
180038,256245.16167763423
180039,50178.55137520004
180040,70055.3899735536
180041,38648.272419104
180042,99296.7461178702
180043,107554.99397079472
180044,28840.263957240793
180045,59093.31394583685
180046,93255.25072938215
180047,-10351.618891084334
180048,177072.08879230823
180049,40799.32372775837
180050,63782.51975990139
180051,93184.58325473987
180052,40936.91872351512
180053,-9422.240591775218
180054,95576.20307488844
180055,253073.5381632974
180056,-13869.377153985726
180057,381459.1945730331
180058,19262.49099897314
180059,18900.957185219275
180060,12926.907083168218
180061,165885.86875339207
180062,39709.57058990048
180063,-9847.501699815795
180064,130055.91266701627
180065,35843.55444052536
180066,6720.464929698617
180067,29452.243203776015
180068,22737.567530328815
180069,10539.462594666285
180070,184305.6513492067
180071,47863.31796167942
180072,165458.29458839193
180073,178564.68463015038
180074,354984.4806818941
180075,66648.02774007001
180076,97799.1920246249
180077,340965.34173357004
180078,41786.448613813496
180079,75984.9116134214
180080,40396.21091625851
180081,75295.48071179126
180082,310347.70398679236
180083,455632.60179903853
180084,151008.47096765175
180085,27471.77468344936
180086,10126.29006761685
180087,256535.7400159025
180088,99312.93731096957
180089,190875.2347524745
180090,144823.84556777542
180091,133112.11287194572
180092,70182.31372285483
180093,116261.30364221352
180094,41897.88235097908
180095,84864.16607678193
180096,6517.734263510443
180097,37195.09398471075
180098,243161.20720274723
180099,-20768.29703800584
180100,69949.42480071215
180101,189763.16247154312
180102,435406.69839257153
180103,94117.47783776547
180104,50370.25635421468
180105,290402.0458633946
180106,23946.83255561994
180107,11993.385851745086
180108,209433.70746892138
180109,-32923.39091150492
180110,20039.538501605974
180111,143011.77015398076
180112,90291.80230546289
180113,23236.198689492652
180114,165337.6338316634
180115,269522.9621916431
180116,89537.9420638936
180117,177668.98007256226
180118,292845.5037356795
180119,96717.97084874054
180120,261241.4067279587
180121,54418.263310767594
180122,147961.7598330654
180123,35966.46452713758
180124,129767.50023224019
180125,66001.76727699745
180126,158539.67520212784
180127,236020.61071983175
180128,125351.35725811194
180129,160860.04556186392
180130,146819.0407279224
180131,13544.602524093876
180132,200566.6557243405
180133,83499.4726083395
180134,10854.88737762178
180135,137274.904758821
180136,38696.81462927087
180137,116065.63105002878
180138,161799.3647222017
180139,28063.09531967825
180140,218782.70683106294
180141,36557.788140900084
180142,227972.25491803457
180143,66752.16421943501
180144,147958.0277614268
180145,239788.89510853685
180146,235596.21452307724
180147,161511.94423059231
180148,-9238.741582583054
180149,159879.81414547047
180150,78518.23626380897
180151,77530.54190862644
180152,189379.26953128033
180153,63153.16256424331
180154,60100.9138429251
180155,387791.7087378007
180156,107722.00308904046
180157,68968.08611441491
180158,57160.31656336109
180159,66179.58099281689
180160,220390.81433740124
180161,242589.11613501742
180162,96342.47955515445
180163,92882.83237650758
180164,-21638.38073491433
180165,17702.571137816587
180166,40100.03835235478
180167,158343.53940870112
180168,93109.2482936469
180169,53937.202478151245
180170,57729.12008667627
180171,28329.834905777243
180172,110119.39023977617
180173,3751.014455883589
180174,44667.029499628756
180175,157320.8749099662
180176,22655.30870469584
180177,105900.54066514352
180178,52575.85253385763
180179,67288.76180977875
180180,50323.889794828196
180181,128223.24451542331
180182,-23028.11504343385
180183,100445.77498030418
180184,63145.957637637795
180185,298838.07186180627
180186,204689.99397223932
180187,-21880.90901871852
180188,49044.21351613046
180189,248401.63877808693
180190,18121.897819073696
180191,87541.7452540287
180192,42203.856078026525
180193,268392.0804714513
180194,76323.97481176461
180195,102690.22628955875
180196,123465.22232875496
180197,90068.83741150517
180198,59489.84455578902
180199,-1268.0854672513087
180200,1757.4926009655464
180201,85904.86445984774
180202,25021.399027802632
180203,262494.86709373683
180204,-22691.23796892882
180205,459933.0104754884
180206,99107.16504787753
180207,37131.66313287185
180208,107070.51059847442
180209,89139.42769024387
180210,211477.55776285697
180211,-6013.230140136788
180212,55978.91541145148
180213,21307.69328653463
180214,25223.507497038052
180215,46733.34408266278
180216,17284.56757913722
180217,31608.05115658685
180218,133750.06902221468
180219,156543.3316976569
180220,37766.06498720177
180221,2017.1819168538204
180222,96485.19962749252
180223,287024.9647866426
180224,123740.43382170243
180225,49365.58235392743
180226,230898.58129889015
180227,72047.2694059714
180228,50919.87255618669
180229,177243.44223493777
180230,255006.29538411085
180231,69978.2869921737
180232,6728.267479899805
180233,347629.46691383736
180234,203825.82987872383
180235,75682.84407211153
180236,85449.43696951348
180237,120471.0006536129
180238,121499.66910707689
180239,150427.6376881742
180240,143649.7691379782
180241,63064.87301992695
180242,115887.5884002709
180243,27143.00154571404
180244,29514.16507954395
180245,140789.35226873745
180246,13032.69843910099
180247,206944.50465531464
180248,98599.15276920784
180249,30398.755416162836
180250,169612.90184420225
180251,247242.11299782875
180252,192244.89935424592
180253,46362.19738260051
180254,61471.57458450971
180255,55965.19868406007
180256,368400.7112999564
180257,122886.14332551777
180258,133996.8852797493
180259,88568.7914506697
180260,146483.43717831164
180261,51302.80237286404
180262,137242.58939601935
180263,139302.41082318767
180264,272232.40601255564
180265,203723.21264642663
180266,41380.05858002056
180267,130058.94148704654
180268,392812.5363912787
180269,231811.23483096066
180270,441402.0247483717
180271,133181.27685070108
180272,136529.61817734106
180273,296714.82159636443
180274,49661.394868121715
180275,77898.38049423898
180276,28803.51693966787
180277,183853.53265916862
180278,57953.860389979556
180279,31426.164696420252
180280,128702.64471953158
180281,56544.38309201738
180282,-29205.13129821082
180283,74891.0209163538
180284,248983.641087854
180285,205219.17014259534
180286,124952.77277970512
180287,80428.62852181593
180288,39175.2800790178
180289,57795.053977623815
180290,145775.76790826488
180291,141411.4286357552
180292,217126.76558664613
180293,40037.68766165117
180294,-9237.060709099518
180295,122867.97534168325
180296,210507.47319831615
180297,239806.00520996185
180298,-22405.739634515427
180299,23013.584441624116
180300,11722.566601035593
180301,15484.206159197784
180302,-9134.979894062388
180303,90859.02623957855
180304,118987.14213617513
180305,60722.71805768367
180306,85030.80206284177
180307,113692.6011253167
180308,90733.72002488765
180309,22625.377681115584
180310,14998.503264652914
180311,91953.65591364686
180312,10567.273262927949
180313,271145.4503345632
180314,134388.33625474252
180315,71512.3426487819
180316,216667.41442496213
180317,48929.23692834994
180318,-13600.929714927508
180319,161468.401769789
180320,91805.51083141245
180321,-17549.685048903106
180322,82734.74543296848
180323,234981.7114424439
180324,395921.25684803794
180325,144964.8819461178
180326,22772.52072521369
180327,116.05426375649404
180328,316573.52858946624
180329,53004.329952410946
180330,74217.86435063306
180331,107583.07313199638
180332,155038.5336823623
180333,25608.537784805638
180334,-16104.082669979252
180335,235350.35752677068
180336,38600.002435567905
180337,24103.428960318444
180338,223881.82664814402
180339,261309.44110897492
180340,28493.276702775096
180341,102149.34881239681
180342,25076.093445097446
180343,2116.7403756622225
180344,226559.9145296635
180345,-33105.32163216418
180346,99208.61703223904
180347,269142.34212945803
180348,-2450.12331015151
180349,101013.41919784696
180350,296399.69128525973
180351,61766.39052480215
180352,-26622.23256500531
180353,43551.50167281064
180354,68525.75193404092
180355,72763.76094872621
180356,-18171.039492755546
180357,113284.58007660351
180358,109676.02033168747
180359,174395.90006663586
180360,8845.963612832129
180361,49813.27790027403
180362,364362.551098259
180363,-29553.109995115723
180364,97453.69048263301
180365,278171.8236450903
180366,52085.47100200149
180367,-17835.901159463858
180368,90397.15947453189
180369,74321.02792445762
180370,-9533.896581995592
180371,178552.92636392158
180372,7081.743211851572
180373,224369.24067881622
180374,248363.8814039728
180375,200646.26198778124
180376,162636.71983429036
180377,74415.75177555683
180378,351035.8067332915
180379,9990.728902417119
180380,23778.86151194363
180381,71754.6555111765
180382,222998.95589288065
180383,231850.62185792677
180384,248164.10947635866
180385,-52180.88882568618
180386,259689.02517036657
180387,156270.57928137155
180388,39531.30861134484
180389,23090.785491853487
180390,151541.26146406296
180391,43287.63323883223
180392,202160.40276012916
180393,64695.45194162661
180394,96912.48202442145
180395,94610.47456911783
180396,54936.30957843922
180397,247919.40555892373
180398,399795.3749928741
180399,-6846.711095941602
180400,16285.989979364327
180401,4064.6871736513567
180402,-61502.35228580405
180403,6086.889241899247
180404,30296.93599790818
180405,33526.12347916968
180406,26725.536354625598
180407,112088.99269780458
180408,65054.45802068547
180409,180619.4088095587
180410,140972.3782612722
180411,318762.9885010105
180412,196054.54757483082
180413,45968.43538282672
180414,65955.11091669596
180415,242177.27815221803
180416,22179.138996289403
180417,276794.6793290254
180418,241300.20623537636
180419,48213.83969543193
180420,21442.472147760564
180421,48743.44271069084
180422,224959.86065446178
180423,148084.91516148893
180424,157436.9392827149
180425,8796.984830845147
180426,171391.13520002726
180427,35350.91893961473
180428,176900.22602187598
180429,465055.23958203214
180430,93419.18997619365
180431,18947.908094002574
180432,126171.66895220766
180433,84458.22957705142
180434,90257.10475430742
180435,48589.702636221366
180436,194856.67521032837
180437,71608.00468265219
180438,2764.436023723043
180439,67981.20496345911
180440,157998.06934533006
180441,26491.934640330845
180442,103850.68217385322
180443,-7369.453088895534
180444,118984.94372789864
180445,31340.318784625386
180446,-85539.5115058294
180447,-14703.69739621348
180448,22073.334849788575
180449,10950.89755595749
180450,-5694.91057678283
180451,251058.13316896232
180452,113940.69385479472
180453,238169.68900802964
180454,181647.4887871592
180455,264379.86646362476
180456,164385.4489831903
180457,-14633.27233932825
180458,107339.02939756936
180459,-9565.389897344576
180460,166215.53236784542
180461,-16904.47674594121
180462,31165.875669333676
180463,2816.7367986711324
180464,20517.836205546802
180465,106757.78509498283
180466,21028.257230220246
180467,50693.15892572497
180468,-5117.615166927746
180469,33113.464183314354
180470,22174.792531254003
180471,61204.01158671547
180472,1728.8553886917653
180473,80686.46092204971
180474,44239.44171249331
180475,-34239.417289248086
180476,64378.79453390022
180477,110565.26515098987
180478,81006.44286381704
180479,69916.94947304908
180480,65829.59312378825
180481,225216.8592330349
180482,420471.89518336946
180483,412026.748407817
180484,107534.09922380408
180485,95641.7938712922
180486,348870.169153181
180487,167318.43003550384
180488,38324.74863348203
180489,200361.15986699762
180490,67107.78128162789
180491,-714.3873549815034
180492,84748.30322391947
180493,188031.43535716133
180494,103869.52647566778
180495,79964.12815153186
180496,1544.2563214123948
180497,243058.59509923036
180498,57324.5921922999
180499,-577.7908505112864
180500,16142.885933968064
180501,28935.51996956824
180502,142411.00500961044
180503,103654.4825415716
180504,41060.34340356279
180505,-15948.482707407384
180506,16549.642077851517
180507,119364.88818448083
180508,305554.7857363607
180509,150569.41973176372
180510,171285.09352762636
180511,159607.4413970971
180512,133455.03007860272
180513,25018.670376476133
180514,80144.7191988817
180515,28350.82703927072
180516,-36937.73346841737
180517,-2408.116366655333
180518,135106.72092317074
180519,57295.57637334807
180520,124068.16884444072
180521,56910.57038686966
180522,36663.057002723916
180523,23637.534088818647
180524,130571.71206554247
180525,44652.18337723083
180526,-23561.948955528962
180527,11727.973655852315
180528,-87121.71416925779
180529,90782.97463422955
180530,75677.24086191016
180531,35098.76637270104
180532,59905.55161735503
180533,95008.11748661508
180534,365392.20762702136
180535,31250.40062259673
180536,5201.749770006165
180537,79618.4390311783
180538,-46518.78750316182
180539,173936.86814386677
180540,74780.58714626968
180541,185371.84158420033
180542,-45815.88689322595
180543,25421.894264827482
180544,239617.00741047887
180545,75755.52943503566
180546,94064.03562536155
180547,243392.05193205323
180548,67949.40199565957
180549,83580.86417461722
180550,73027.33733481867
180551,33919.59614580317
180552,197407.5501910941
180553,122176.28750979155
180554,23023.485422957165
180555,61577.51144195243
180556,32892.43908993405
180557,52085.0000520912
180558,25017.93582455034
180559,117039.65906209144
180560,29751.200466435985
180561,140416.30561879213
180562,51532.948782538006
180563,-28055.856350806425
180564,1835.2634123443859
180565,45708.94806148129
180566,-10037.665193427296
180567,25657.18182316335
180568,107455.4803382085
180569,42382.392782286566
180570,153536.8005006421
180571,466038.8271934143
180572,226126.34603024955
180573,-8045.690103390138
180574,75402.7615837715
180575,39014.506975593045
180576,65061.608121026075
180577,126840.35873114353
180578,277146.98724940774
180579,322051.1850142592
180580,-20890.07791459706
180581,110885.26244629
180582,14817.716233601386
180583,130027.70747923083
180584,95470.64918360265
180585,40258.10688646254
180586,132799.1951977659
180587,71768.09013622307
180588,45418.29977183655
180589,22447.165507267113
180590,36202.88505942817
180591,-1104.8764279819443
180592,227218.5668019825
180593,94266.3625565109
180594,31573.074058235972
180595,432271.0846851748
180596,127095.1255543204
180597,138556.95693565824
180598,132391.7106460738
180599,241551.98186437515
180600,135801.76978877088
180601,58606.34684557008
180602,67936.9474570548
180603,-2243.1620961554
180604,47172.42013630376
180605,52041.02636306296
180606,196092.9730430053
180607,-21400.643219975056
180608,72565.04493654636
180609,152358.57087777543
180610,334875.3960240601
180611,103312.79321797867
180612,48562.94003259251
180613,341906.9409517837
180614,68592.19133598404
180615,163940.81554891425
180616,74031.14928776975
180617,227089.732580601
180618,99637.50812292402
180619,56131.46528265724
180620,126455.52048755361
180621,27203.825359546812
180622,27261.444448353897
180623,53500.79981161561
180624,19000.676469561236
180625,32398.35457371507
180626,220803.72836541798
180627,153401.72094692633
180628,2233.7775602673646
180629,105929.49969978957
180630,21206.84452268947
180631,126082.7479177555
180632,55052.01982195943
180633,259479.95694502242
180634,188680.80439610302
180635,13510.866699557111
180636,280817.79056234506
180637,-7231.550247003441
180638,120114.18760680204
180639,42454.78508034884
180640,24780.601218846394
180641,177257.1153188124
180642,86548.7988280842
180643,21976.80456336477
180644,91043.04123328032
180645,-27867.04101563891
180646,64136.5090276018
180647,87150.0526949946
180648,176492.9006367979
180649,370851.0278044284
180650,187078.68727864794
180651,39520.12105837726
180652,324446.6482639776
180653,46279.42540460528
180654,34498.11815618875
180655,44459.04839775909
180656,60734.595428666624
180657,17188.577435108135
180658,271590.7275799515
180659,87986.07358958735
180660,358916.5606680888
180661,189880.86399092246
180662,1022.0491532998276
180663,16391.758417725272
180664,387611.467347743
180665,25426.359893036773
180666,155801.72672637407
180667,-27850.537438057305
180668,158696.34112277703
180669,124.04079769918462
180670,-15414.151641343138
180671,94630.22750692203
180672,42325.40739538206
180673,93161.79774120834
180674,64546.19755130063
180675,81176.92492462724
180676,20071.854160664778
180677,253118.04297415612
180678,62170.619836852595
180679,540476.4374854501
180680,17554.86363550613
180681,-18637.39010387688
180682,12631.28072386072
180683,101071.87303158094
180684,-9617.007581367274
180685,108975.1867528737
180686,29663.87601825781
180687,93088.8695974754
180688,71771.3479264974
180689,137565.76256549946
180690,419604.857001301
180691,2705.327994192776
180692,16609.51568542322
180693,208298.6932454569
180694,232055.50853919092
180695,84108.3223955215
180696,211927.86476286958
180697,115343.45298195141
180698,169913.92412683432
180699,64736.01137706038
180700,32247.518656249158
180701,33055.392644444306
180702,100654.2600547059
180703,80509.62732621958
180704,100418.19603723643
180705,44982.172669690975
180706,3972.101306553406
180707,111003.95223419712
180708,63213.588916537585
180709,70149.66756721085
180710,41663.9289716747
180711,-6732.122527860571
180712,179916.0131160647
180713,371176.4905760604
180714,80888.94302415446
180715,41196.608650160255
180716,20625.03805213311
180717,112429.16841895098
180718,416010.7356908916
180719,24151.09431798896
180720,96435.1325131848
180721,56350.63475754531
180722,15261.158941432543
180723,197129.87664293672
180724,212338.59210360976
180725,146993.98286646593
180726,101844.49001561623
180727,522414.9762431405
180728,50862.95265222294
180729,259930.3595877575
180730,273993.90434132784
180731,32131.002752404776
180732,58740.59751044103
180733,85893.79437928193
180734,39277.58913681086
180735,190803.70281821722
180736,5654.587646206957
180737,104961.61452897522
180738,88966.00028048351
180739,69936.58561934927
180740,39127.37308916461
180741,43908.22678281425
180742,211811.85806327962
180743,52572.2284334969
180744,261914.7764411855
180745,27580.046770948975
180746,170285.50340855238
180747,208456.13138912022
180748,-12906.764604851196
180749,56073.502905454254
180750,94577.42933732597
180751,-16163.077142445603
180752,287969.0427254296
180753,11833.59312725009
180754,18927.393290740205
180755,34646.76717924222
180756,14257.758983959502
180757,49600.27291454992
180758,193576.01386360405
180759,398096.2077442743
180760,55096.68411051115
180761,59240.08312805771
180762,55869.79628536722
180763,-129.22244291409152
180764,-16332.140560299158
180765,90424.55298556975
180766,57024.14058674127
180767,47976.6360541085
180768,48593.51648248866
180769,68673.14621381718
180770,4837.971474331629
180771,53982.942248926265
180772,305963.2403571814
180773,263583.96236155124
180774,21077.097989438567
180775,47431.46148138022
180776,35743.58806420793
180777,-4549.693797771237
180778,46714.79586975882
180779,35651.85938194464
180780,-11340.60863780434
180781,-34799.38116888638
180782,137131.7309425574
180783,94130.70623388549
180784,160774.97038182867
180785,191456.7426767395
180786,53874.06465479673
180787,52000.1384528561
180788,206004.42360428008
180789,50440.00191724801
180790,3545.5524438157445
180791,41158.959412607015
180792,12539.827700054622
180793,97007.46531569614
180794,115192.88938646321
180795,46123.509265973524
180796,117579.68823474162
180797,65237.43743729073
180798,196635.93353983123
180799,134220.11799242138
180800,77191.34582643426
180801,70507.60269167775
180802,203960.82709822833
180803,70582.70714816393
180804,111310.56486264011
180805,54249.75159646955
180806,81839.29357733706
180807,32579.977647469495
180808,118700.99251683924
180809,279156.09254480025
180810,325344.87337848503
180811,10072.34167829447
180812,32103.282473378873
180813,148458.7893354919
180814,39639.819253054215
180815,248474.23681533296
180816,254584.75949295354
180817,52198.32845764578
180818,103803.15487395239
180819,379973.09237365855
180820,70765.71967119176
180821,322778.12954983587
180822,-44848.844722961134
180823,66616.98680845229
180824,5054.247588600614
180825,-10690.899109477352
180826,304638.229774384
180827,65611.28982834163
180828,22284.076943164575
180829,80502.75493199308
180830,143787.1473402193
180831,41096.473078059906
180832,18666.77040711837
180833,81631.70026763435
180834,79745.89692851278
180835,61720.52227059653
180836,80858.4700282776
180837,-6491.50618699484
180838,60668.75269025506
180839,18884.667772077664
180840,38369.11925185972
180841,-7516.387118079234
180842,-12893.831032082206
180843,210155.38803329546
180844,303319.38757471845
180845,296818.3259206976
180846,109131.97715590533
180847,81502.37284108478
180848,51750.10240893328
180849,78228.4604738676
180850,231104.70718953482
180851,128322.90646009654
180852,98458.72900465748
180853,88474.38582306297
180854,46888.28967734479
180855,36356.43711260968
180856,126148.11648915324
180857,468229.454046056
180858,28941.815333015053
180859,37598.60551348119
180860,130977.01045997033
180861,93520.2555390377
180862,252237.8914520269
180863,32476.961350210942
180864,240563.36334875328
180865,64441.012673128454
180866,38721.13937148987
180867,72001.69333713647
180868,285722.3221092288
180869,-4152.066933435912
180870,306498.7920550842
180871,161301.42943243237
180872,-112.53587667149259
180873,66812.47118190333
180874,-56257.75826606422
180875,24548.251637703972
180876,858.1340975345811
180877,-12417.16998086928
180878,69279.87488979823
180879,7364.2938303237315
180880,58235.330349086726
180881,464933.9588130247
180882,4174.5141160018975
180883,356658.2147625677
180884,160987.82256298387
180885,114246.12859938393
180886,82818.82748155855
180887,207299.79525609844
180888,123289.58023259713
180889,48323.975340200646
180890,-17110.7397584726
180891,24581.89037581667
180892,15031.12474244152
180893,50164.39131599822
180894,61683.407359027595
180895,98473.18441212887
180896,241430.41509535772
180897,459558.4643147229
180898,41392.464204808115
180899,122668.02568117972
180900,-10069.89324514044
180901,31817.715258370677
180902,53918.00238101446
180903,-26127.80590557272
180904,35028.72806953703
180905,52746.31423803291
180906,77466.28502181906
180907,57397.681738084764
180908,78142.34420210106
180909,135780.9237563616
180910,102117.89281757188
180911,62056.35817322531
180912,227123.30689078677
180913,304432.7105643073
180914,309825.5857794701
180915,234960.23288693262
180916,110967.97902667057
180917,403258.19727090694
180918,-14985.12910728599
180919,-13471.537233410636
180920,461026.4877100815
180921,191102.65023911156
180922,91183.26388301793
180923,37970.65582406969
180924,33541.44341442658
180925,62909.58017037029
180926,210739.1394151188
180927,120555.03871617082
180928,12023.258995465236
180929,18371.593875294144
180930,194847.63588303537
180931,-2456.7891949347686
180932,178617.8619449039
180933,161261.88956731255
180934,22149.306256784534
180935,55766.85088771122
180936,158059.06756388224
180937,80662.16766047984
180938,8198.335033872863
180939,125149.69107753033
180940,65326.03864354023
180941,76900.00966979843
180942,3622.0633303381037
180943,211964.26283924782
180944,24170.001094610547
180945,37506.059586907504
180946,-18702.026038097625
180947,75455.91426543286
180948,238259.42103402442
180949,58254.16279977921
180950,107455.77674079215
180951,14608.312117252906
180952,136444.74930501607
180953,55591.587473031424
180954,155483.83767686773
180955,113333.97371516714
180956,296564.8170589997
180957,187827.21860573287
180958,39062.14782492054
180959,202490.65666402012
180960,229790.8918716918
180961,91955.55541673722
180962,131192.6508049667
180963,311434.92913949396
180964,64475.17747907981
180965,120586.85180608358
180966,156539.62909791816
180967,-23789.34144560463
180968,200665.29884896972
180969,15524.027740176127
180970,108594.90590312518
180971,114860.65232858068
180972,50413.70802854607
180973,199368.39157843465
180974,87391.89016733662
180975,48620.19946754689
180976,1769.2094993529608
180977,94160.51638131432
180978,11779.690786353545
180979,48790.6425056883
180980,60038.46967136947
180981,4346.653044283274
180982,-6863.253716555599
180983,57316.6724536675
180984,93775.06813080923
180985,78313.19992221915
180986,79709.60348737257
180987,227907.78304799605
180988,2110.3018624082324
180989,-33528.2679824729
180990,151083.26371181052
180991,45474.544429175905
180992,22706.506838951143
180993,459061.1120853534
180994,11782.752526978147
180995,273796.92556889134
180996,61030.89908587112
